Input Type,n,Trial,Algorithm,Time,Comparisons,Swaps/Data Movements,Recursive Calls,Max Recursion Depth,Peak Memory Bytes,Constant c
nearly_sorted,700,10,Quick Sort,0.04525170009583235,19220,1890,1091,46,9112,6.839894388800308e-06
nearly_sorted,800,1,Heap Sort,0.04729129991028458,13510,7454,7854,10,7052,6.129718623400231e-06
nearly_sorted,800,1,Merge Sort,0.02224469999782741,6100,7776,1599,11,21712,2.8832735007772645e-06
nearly_sorted,800,1,Quick Sort,0.04759349999949336,18523,3112,1275,44,9832,6.168888650832981e-06
nearly_sorted,800,2,Heap Sort,0.05732609995175153,13489,7460,7860,10,154763,7.4303912801672845e-06
nearly_sorted,800,2,Merge Sort,0.028020900092087686,6191,7776,1599,11,21712,3.6319626118281836e-06
nearly_sorted,800,2,Quick Sort,0.03318829997442663,11983,2476,1271,42,9848,4.301741352387624e-06
nearly_sorted,800,3,Heap Sort,0.05909049999900162,13506,7480,7880,10,7188,7.659086110913629e-06
nearly_sorted,800,3,Merge Sort,0.029065000009723008,6004,7776,1599,11,170048,3.767294876366508e-06
nearly_sorted,800,3,Quick Sort,0.05425310006830841,23851,2282,1239,59,9528,7.032080710337684e-06
nearly_sorted,800,4,Heap Sort,0.04417540004942566,13506,7480,7880,10,7188,5.725847521485279e-06
nearly_sorted,800,4,Merge Sort,0.026708599994890392,6165,7776,1599,11,21712,3.461867258971731e-06
nearly_sorted,800,4,Quick Sort,0.04271349997725338,18196,2112,1261,44,9848,5.5363615882386905e-06
nearly_sorted,800,5,Heap Sort,0.05582949996460229,13494,7458,7858,10,7188,7.236407675774668e-06
nearly_sorted,800,5,Merge Sort,0.026324700098484755,6109,7776,1599,11,21712,3.412107612927252e-06
nearly_sorted,800,5,Quick Sort,0.03289580007549375,12557,2842,1221,33,9144,4.263828626765091e-06
nearly_sorted,800,6,Heap Sort,0.04549059993587434,13467,7436,7836,10,7188,5.896318734007503e-06
nearly_sorted,800,6,Merge Sort,0.028010199894197285,6071,7776,1599,11,21712,3.630575692830244e-06
nearly_sorted,800,6,Quick Sort,0.0605768000241369,24509,2056,1237,60,10808,7.851734673362017e-06
nearly_sorted,800,7,Heap Sort,0.048677399987354875,13462,7433,7833,10,7188,6.309379649264029e-06
nearly_sorted,800,7,Merge Sort,0.023730500019155443,5937,7776,1599,11,21712,3.0758572546317924e-06
nearly_sorted,800,7,Quick Sort,0.03775669995229691,16380,2349,1237,54,9400,4.893880001073886e-06
nearly_sorted,800,8,Heap Sort,0.04526120005175471,13482,7444,7844,10,7188,5.866584792572999e-06
nearly_sorted,800,8,Merge Sort,0.026508399983868003,6005,7776,1599,11,21712,3.4359180941507827e-06
nearly_sorted,800,8,Quick Sort,0.08667310001328588,33020,2022,1301,71,11640,1.1234237931863866e-05
nearly_sorted,800,9,Heap Sort,0.04942950000986457,13498,7460,7860,10,7188,6.406863996773682e-06
nearly_sorted,800,9,Merge Sort,0.026572300004772842,6084,7776,1599,11,21712,3.4442005720889897e-06
nearly_sorted,800,9,Quick Sort,0.03200740006286651,13495,3394,1239,37,9528,4.148677592372697e-06
nearly_sorted,800,10,Heap Sort,0.050629000063054264,13492,7444,7844,10,7188,6.562338636480244e-06
nearly_sorted,800,10,Merge Sort,0.02550999994855374,6198,7776,1599,11,21712,3.3065092747341196e-06
nearly_sorted,800,10,Quick Sort,0.05778720008675009,24112,1902,1213,52,9912,7.490157327835988e-06
nearly_sorted,900,1,Heap Sort,0.05098479997832328,15458,8516,8966,10,7852,5.77247206249024e-06
nearly_sorted,900,1,Merge Sort,0.03181930002756417,7119,8876,1799,11,24304,3.6025643041691022e-06
nearly_sorted,900,1,Quick Sort,0.05225720000453293,18468,2770,1403,50,11319,5.916532519856549e-06
nearly_sorted,900,2,Heap Sort,0.07065839995630085,15468,8531,8981,10,155619,7.999906636907862e-06
nearly_sorted,900,2,Merge Sort,0.03407990001142025,6843,8876,1799,11,24304,3.858508237592851e-06
nearly_sorted,900,2,Quick Sort,0.050812199944630265,19058,3285,1371,42,10008,5.7529303780489664e-06
nearly_sorted,900,3,Heap Sort,0.05651020002551377,15448,8518,8968,10,7988,6.398054930718612e-06
nearly_sorted,900,3,Merge Sort,0.039609799976460636,7071,8876,1799,11,24304,4.484600584137959e-06
nearly_sorted,900,3,Quick Sort,0.046248900005593896,17336,2848,1423,40,10456,5.2362759747356215e-06
nearly_sorted,900,4,Heap Sort,0.04935260000638664,15463,8528,8978,10,7988,5.587675245744711e-06
nearly_sorted,900,4,Merge Sort,0.02856240002438426,6936,8876,1799,11,24304,3.233819809992925e-06
nearly_sorted,900,4,Quick Sort,0.061073699966073036,23226,2464,1359,63,11992,6.9147319780984996e-06
nearly_sorted,900,5,Heap Sort,0.0662441001040861,15474,8550,9000,10,7988,7.500121944544684e-06
nearly_sorted,900,5,Merge Sort,0.026982599985785782,7020,8876,1799,11,24304,3.054955685959725e-06
nearly_sorted,900,5,Quick Sort,0.060860499972477555,24931,2316,1359,59,11672,6.8905935876904516e-06
nearly_sorted,900,6,Heap Sort,0.05593799997586757,15452,8514,8964,10,7988,6.333270744017036e-06
nearly_sorted,900,6,Merge Sort,0.02654910006094724,7096,8876,1799,11,24304,3.005875053961835e-06
nearly_sorted,900,6,Quick Sort,0.056712100049480796,23677,2412,1383,55,11160,6.420913944547465e-06
nearly_sorted,900,7,Heap Sort,0.0536642000079155,15476,8542,8992,10,7988,6.075832315381934e-06
nearly_sorted,900,7,Merge Sort,0.038522299961186945,6845,8876,1799,11,24304,4.361474408124832e-06
nearly_sorted,900,7,Quick Sort,0.0589689000044018,23177,2878,1381,52,10392,6.676427640706897e-06
nearly_sorted,900,8,Heap Sort,0.05403300002217293,15491,8554,9004,10,7988,6.117587657755585e-06
nearly_sorted,900,8,Merge Sort,0.0310278000542894,7085,8876,1799,11,24304,3.512951096210399e-06
nearly_sorted,900,8,Quick Sort,0.0652490999782458,29771,2922,1371,71,12376,7.387468557044304e-06
nearly_sorted,900,9,Heap Sort,0.06105210003443062,15431,8502,8952,10,7988,6.912286445272823e-06
nearly_sorted,900,9,Merge Sort,0.03433199995197356,7066,8876,1799,11,24304,3.88705085940206e-06
nearly_sorted,900,9,Quick Sort,0.046735400101169944,18464,3094,1417,59,10136,5.291357258006431e-06
nearly_sorted,900,10,Heap Sort,0.05355209996923804,15434,8512,8962,10,7988,6.0631404083479786e-06
nearly_sorted,900,10,Merge Sort,0.030088100000284612,7013,8876,1799,11,24304,3.406558753567701e-06
nearly_sorted,900,10,Quick Sort,0.06221000000368804,24515,2080,1367,59,10776,7.043383266806663e-06
nearly_sorted,1000,1,Heap Sort,0.06489779998082668,17402,9588,10088,10,8652,6.512061482276724e-06
nearly_sorted,1000,1,Merge Sort,0.0303667999105528,8041,9976,1999,11,27152,3.0471058818008977e-06
nearly_sorted,1000,1,Quick Sort,0.06048909993842244,19231,3010,1569,48,158832,6.069677830727144e-06
nearly_sorted,1000,2,Heap Sort,0.06364409998059273,17398,9570,10070,10,8788,6.386261047065271e-06
nearly_sorted,1000,2,Merge Sort,0.03272540005855262,7884,9976,1999,11,27152,3.283775679242715e-06
nearly_sorted,1000,2,Quick Sort,0.03940150002017617,14560,3042,1567,46,11640,3.953677793409329e-06
nearly_sorted,1000,3,Heap Sort,0.0664711999706924,17388,9570,10070,10,8788,6.669941679652386e-06
nearly_sorted,1000,3,Merge Sort,0.03466669993940741,8095,9976,1999,11,27152,3.4785721774814495e-06
nearly_sorted,1000,3,Quick Sort,0.057953699957579374,17850,3320,1571,44,11320,5.8152673489805946e-06
nearly_sorted,1000,4,Heap Sort,0.07239600003231317,17409,9596,10096,10,8788,7.264455858605604e-06
nearly_sorted,1000,4,Merge Sort,0.04047839995473623,8186,9976,1999,11,27152,4.061737520953048e-06
nearly_sorted,1000,4,Quick Sort,0.059413200011476874,24970,3532,1481,60,11448,5.961718447279377e-06
nearly_sorted,1000,5,Heap Sort,0.08437409996986389,17396,9574,10074,10,8788,8.466378316026814e-06
nearly_sorted,1000,5,Merge Sort,0.04295790009200573,7971,9976,1999,11,27152,4.310538826143407e-06
nearly_sorted,1000,5,Quick Sort,0.06364700000267476,18753,2938,1569,44,11512,6.38655204494353e-06
nearly_sorted,1000,6,Heap Sort,0.07254060008563101,17422,9597,10097,10,8788,7.278965509746699e-06
nearly_sorted,1000,6,Merge Sort,0.03156110004056245,8018,9976,1999,11,27152,3.1669459361203302e-06
nearly_sorted,1000,6,Quick Sort,0.06365230004303157,25684,3553,1531,49,11832,6.3870838686520745e-06
nearly_sorted,1000,7,Heap Sort,0.0673036000225693,17400,9586,10086,10,8788,6.7534674743214526e-06
nearly_sorted,1000,7,Merge Sort,0.03678700001910329,8009,9976,1999,11,27152,3.691330152080513e-06
nearly_sorted,1000,7,Quick Sort,0.044502299977466464,20408,2962,1537,45,11576,4.465509056417973e-06
nearly_sorted,1000,8,Heap Sort,0.06292419997043908,17384,9574,10074,10,8788,6.3140238814202534e-06
nearly_sorted,1000,8,Merge Sort,0.035390399978496134,7964,9976,1999,11,27152,3.5511906506910833e-06
nearly_sorted,1000,8,Quick Sort,0.11165610002353787,39356,2374,1579,80,13752,1.1203945101980884e-05
nearly_sorted,1000,9,Heap Sort,0.06166999996639788,17431,9600,10100,10,8788,6.188173274160824e-06
nearly_sorted,1000,9,Merge Sort,0.0312579000601545,7836,9976,1999,11,27152,3.1365218398578217e-06
nearly_sorted,1000,9,Quick Sort,0.05061040003784001,17449,3154,1569,41,11128,5.07841616798111e-06
nearly_sorted,1000,10,Heap Sort,0.060458899941295385,17408,9599,10099,10,8788,6.066647462392407e-06
nearly_sorted,1000,10,Merge Sort,0.04134410002734512,7981,9976,1999,11,27152,4.148604750654302e-06
nearly_sorted,1000,10,Quick Sort,0.08138240000698715,29610,3563,1563,55,11640,8.166181173742574e-06
duplicate_heavy,100,1,Heap Sort,0.0017553999787196517,1004,551,601,7,1200,2.6421402399126475e-06
duplicate_heavy,100,1,Merge Sort,0.0016820000018924475,544,672,199,8,4152,2.5316622663824993e-06
duplicate_heavy,100,1,Quick Sort,0.0014662999892607331,826,175,181,21,1544,2.207001397046271e-06
duplicate_heavy,100,2,Heap Sort,0.007166000083088875,996,540,590,7,151976,1.0785904869701665e-05
duplicate_heavy,100,2,Merge Sort,0.0019374999683350325,549,672,199,8,4152,2.916228035334293e-06
duplicate_heavy,100,2,Quick Sort,0.0009506000205874443,779,164,181,19,1544,1.4307956003780942e-06
duplicate_heavy,100,3,Heap Sort,0.003376099979504943,999,544,594,7,1352,5.0815368109577e-06
duplicate_heavy,100,3,Merge Sort,0.0017441000090911984,530,672,199,8,4152,2.6251320908713655e-06
duplicate_heavy,100,3,Quick Sort,0.0011609999928623438,1020,202,181,22,1544,1.7474791140861679e-06
duplicate_heavy,100,4,Heap Sort,0.003339799935929477,988,536,586,7,1352,5.026899801157077e-06
duplicate_heavy,100,4,Merge Sort,0.0025472999550402164,536,672,199,8,4152,3.83406847210308e-06
duplicate_heavy,100,4,Quick Sort,0.0008786999387666583,830,132,181,19,1544,1.3225751937843385e-06
duplicate_heavy,100,5,Heap Sort,0.003377299988642335,978,526,576,7,1352,5.083343004684829e-06
duplicate_heavy,100,5,Merge Sort,0.0016766999615356326,539,672,199,8,4152,2.523684910754345e-06
duplicate_heavy,100,5,Quick Sort,0.0018533000256866217,843,143,181,18,1544,2.7894944934825e-06
duplicate_heavy,100,6,Heap Sort,0.002121600089594722,985,535,585,7,1352,3.1933263288570065e-06
duplicate_heavy,100,6,Merge Sort,0.0016143000684678555,533,672,199,8,4152,2.4297637130562154e-06
duplicate_heavy,100,6,Quick Sort,0.002661600010469556,860,174,181,19,1544,4.006107198054514e-06
duplicate_heavy,100,7,Heap Sort,0.0020694000413641334,980,524,574,7,1352,3.1147574273944383e-06
duplicate_heavy,100,7,Merge Sort,0.00159399991389364,526,672,199,8,4152,2.3992089358389444e-06
duplicate_heavy,100,7,Quick Sort,0.001410100026987493,804,157,181,18,1544,2.122412025049124e-06
duplicate_heavy,100,8,Heap Sort,0.0035194000229239464,1002,537,587,7,1352,5.297224868203055e-06
duplicate_heavy,100,8,Merge Sort,0.001698100008070469,528,672,199,8,4152,2.5558951903322987e-06
duplicate_heavy,100,8,Quick Sort,0.0011241999454796314,933,140,181,21,1544,1.6920895235659068e-06
duplicate_heavy,100,9,Heap Sort,0.0033761999802663922,968,518,568,7,1352,5.081687327101628e-06
duplicate_heavy,100,9,Merge Sort,0.0016705000307410955,536,672,199,8,4152,2.5143530850533626e-06
duplicate_heavy,100,9,Quick Sort,0.0010221999837085605,819,136,181,20,1544,1.538564283317548e-06
duplicate_heavy,100,10,Heap Sort,0.0022190999006852508,1031,565,615,7,1352,3.340078167406111e-06
duplicate_heavy,100,10,Merge Sort,0.002388100023381412,532,672,199,8,4152,3.5944486984182997e-06
duplicate_heavy,100,10,Quick Sort,0.001153700053691864,900,240,181,21,1544,1.7364916108019836e-06
duplicate_heavy,200,1,Heap Sort,0.005839299992658198,2367,1260,1360,8,2064,3.819603514041445e-06
duplicate_heavy,200,1,Merge Sort,0.006164999911561608,1255,1544,399,9,6760,4.032650378619499e-06
duplicate_heavy,200,1,Quick Sort,0.004336399957537651,2570,295,381,30,2408,2.8365263879104007e-06
duplicate_heavy,200,2,Heap Sort,0.007947599980980158,2359,1259,1359,8,152745,5.198684920061523e-06
duplicate_heavy,200,2,Merge Sort,0.004188599996268749,1256,1544,399,9,6712,2.739847461986457e-06
duplicate_heavy,200,2,Quick Sort,0.003180300001986325,2699,377,381,32,2360,2.08029816563049e-06
duplicate_heavy,200,3,Heap Sort,0.005161199951544404,2356,1261,1361,8,2088,3.3760446451416773e-06
duplicate_heavy,200,3,Merge Sort,0.004935499979183078,1252,1544,399,9,6568,3.2284097559196324e-06
duplicate_heavy,200,3,Quick Sort,0.0033670999109745026,2695,322,381,29,2408,2.2024877413828843e-06
duplicate_heavy,200,4,Heap Sort,0.009769900003448129,2357,1250,1350,8,2200,6.390687998890821e-06
duplicate_heavy,200,4,Merge Sort,0.003925799974240363,1248,1544,399,9,6760,2.5679446844460203e-06
duplicate_heavy,200,4,Quick Sort,0.004205100005492568,2862,362,381,31,2408,2.7506404497233865e-06
duplicate_heavy,200,5,Heap Sort,0.005694500054232776,2331,1250,1350,8,2200,3.7248869633695985e-06
duplicate_heavy,200,5,Merge Sort,0.004142799996770918,1237,1544,399,9,6760,2.7098887615865867e-06
duplicate_heavy,200,5,Quick Sort,0.004270800040103495,2574,337,381,28,2408,2.7936161631458965e-06
duplicate_heavy,200,6,Heap Sort,0.005974299972876906,2330,1256,1356,8,2200,3.907909715039379e-06
duplicate_heavy,200,6,Merge Sort,0.004338399972766638,1246,1544,399,9,6760,2.837834638078465e-06
duplicate_heavy,200,6,Quick Sort,0.004201199975796044,2577,351,381,29,2408,2.748089361895661e-06
duplicate_heavy,200,7,Heap Sort,0.00565669999923557,2317,1229,1329,8,2200,3.7001611874923837e-06
duplicate_heavy,200,7,Merge Sort,0.005578699987381697,1269,1544,399,9,6760,3.64913981168588e-06
duplicate_heavy,200,7,Quick Sort,0.004597300081513822,2774,440,381,32,2408,3.007186403940778e-06
duplicate_heavy,200,8,Heap Sort,0.009139100089669228,2384,1273,1373,8,2200,5.978069094166574e-06
duplicate_heavy,200,8,Merge Sort,0.005675000022165477,1252,1544,399,9,6760,3.7121316003805718e-06
duplicate_heavy,200,8,Quick Sort,0.003994800033979118,3060,554,381,41,2408,2.6130790106458367e-06
duplicate_heavy,200,9,Heap Sort,0.006152000045403838,2328,1242,1342,8,2200,4.024146904826284e-06
duplicate_heavy,200,9,Merge Sort,0.0038439000491052866,1262,1544,399,9,6760,2.514372296961393e-06
duplicate_heavy,200,9,Quick Sort,0.003503000014461577,2759,369,381,31,2408,2.291382731106049e-06
duplicate_heavy,200,10,Heap Sort,0.007270299945957959,2325,1241,1341,8,2200,4.755649351228981e-06
duplicate_heavy,200,10,Merge Sort,0.004329500021412969,1236,1544,399,9,6760,2.8320130009801805e-06
duplicate_heavy,200,10,Quick Sort,0.004175500012934208,2976,514,381,32,2408,2.7312784995352368e-06
duplicate_heavy,300,1,Heap Sort,0.013606099993921816,3841,2047,2197,9,2988,5.511564703544704e-06
duplicate_heavy,300,1,Merge Sort,0.0067789999302476645,2057,2488,599,10,9440,2.746040140641034e-06
duplicate_heavy,300,1,Quick Sort,0.014129800023511052,6026,667,581,44,4824,5.723705331617317e-06
duplicate_heavy,300,2,Heap Sort,0.011342599987983704,3875,2059,2209,9,150460,4.594665169896207e-06
duplicate_heavy,300,2,Merge Sort,0.0070550000527873635,2032,2488,599,10,9048,2.8578423862693457e-06
duplicate_heavy,300,2,Quick Sort,0.01171520003117621,5790,447,581,44,5336,4.745598151978982e-06
duplicate_heavy,300,3,Heap Sort,0.012374300044029951,3822,2035,2185,9,3124,5.012586662174655e-06
duplicate_heavy,300,3,Merge Sort,0.009096900001168251,2044,2488,599,10,9440,3.684976075474432e-06
duplicate_heavy,300,3,Quick Sort,0.010058799991384149,5527,583,581,46,5464,4.074622927752622e-06
duplicate_heavy,300,4,Heap Sort,0.011525199981406331,3830,2031,2181,9,3124,4.668632851970073e-06
duplicate_heavy,300,4,Merge Sort,0.007696500048041344,2059,2488,599,10,9440,3.1177014739392443e-06
duplicate_heavy,300,4,Quick Sort,0.008360899984836578,5568,618,581,39,4824,3.386836879552447e-06
duplicate_heavy,300,5,Heap Sort,0.011880100006237626,3813,2035,2185,9,3124,4.8123959031766e-06
duplicate_heavy,300,5,Merge Sort,0.007138499990105629,2053,2488,599,10,9440,2.8916665759693434e-06
duplicate_heavy,300,5,Quick Sort,0.007101799943484366,5464,673,581,41,5336,2.8768001056606908e-06
duplicate_heavy,300,6,Heap Sort,0.011307799955829978,3834,2016,2166,9,3124,4.580568358246551e-06
duplicate_heavy,300,6,Merge Sort,0.008048800053074956,2044,2488,599,10,9440,3.2604113080334587e-06
duplicate_heavy,300,6,Quick Sort,0.008753999951295555,5846,613,581,45,5272,3.546073979167162e-06
duplicate_heavy,300,7,Heap Sort,0.011004699976183474,3833,2031,2181,9,3124,4.457788491112614e-06
duplicate_heavy,300,7,Merge Sort,0.0072830000426620245,2040,2488,599,10,9440,2.9502007179854954e-06
duplicate_heavy,300,7,Quick Sort,0.007384500000625849,5553,532,581,44,5208,2.991316363613162e-06
duplicate_heavy,300,8,Heap Sort,0.01774060004390776,3917,2096,2246,9,3124,7.186369721329824e-06
duplicate_heavy,300,8,Merge Sort,0.007186200004070997,2067,2488,599,10,9440,2.9109889176725176e-06
duplicate_heavy,300,8,Quick Sort,0.013037799973972142,5521,688,581,44,4888,5.281357492633596e-06
duplicate_heavy,300,9,Heap Sort,0.010653699981048703,3860,2042,2192,9,3124,4.315605265574555e-06
duplicate_heavy,300,9,Merge Sort,0.00673679995816201,2040,2488,599,10,9440,2.728945758213904e-06
duplicate_heavy,300,9,Quick Sort,0.008186599938198924,5641,582,581,41,5400,3.3162313434103163e-06
duplicate_heavy,300,10,Heap Sort,0.009845900000073016,3864,2041,2191,9,3124,3.988381309800409e-06
duplicate_heavy,300,10,Merge Sort,0.00765990000218153,2037,2488,599,10,9440,3.102875511981065e-06
duplicate_heavy,300,10,Quick Sort,0.007428399985656142,5392,622,581,41,5272,3.0090993879983415e-06
duplicate_heavy,400,1,Heap Sort,0.017602099920623004,5474,2905,3105,9,3788,5.090928034366612e-06
duplicate_heavy,400,1,Merge Sort,0.011764499940909445,2891,3488,799,10,11672,3.4025612188071495e-06
duplicate_heavy,400,1,Quick Sort,0.019560299930162728,9871,550,781,54,6904,5.657284058387517e-06
duplicate_heavy,400,2,Heap Sort,0.017525999923236668,5485,2908,3108,9,4915,5.068918182595721e-06
duplicate_heavy,400,2,Merge Sort,0.011770699988119304,2911,3488,799,10,11480,3.4043544136133036e-06
duplicate_heavy,400,2,Quick Sort,0.017235200037248433,9608,784,781,52,7032,4.984812235086946e-06
duplicate_heavy,400,3,Heap Sort,0.015573499957099557,5493,2913,3113,9,3924,4.504210740896602e-06
duplicate_heavy,400,3,Merge Sort,0.009673599968664348,2893,3488,799,10,11672,2.797825344464824e-06
duplicate_heavy,400,3,Quick Sort,0.0293969000922516,10671,1031,781,53,7160,8.502252769726417e-06
duplicate_heavy,400,4,Heap Sort,0.015954299946315587,5399,2848,3048,9,3924,4.614346767241677e-06
duplicate_heavy,400,4,Merge Sort,0.016279399977065623,2856,3488,799,10,11672,4.708373097508085e-06
duplicate_heavy,400,4,Quick Sort,0.02068020007573068,9708,587,781,54,7224,5.981184676636102e-06
duplicate_heavy,400,5,Heap Sort,0.015408799983561039,5435,2872,3072,9,3924,4.4565757589156e-06
duplicate_heavy,400,5,Merge Sort,0.009977999958209693,2858,3488,799,10,11672,2.885864751548388e-06
duplicate_heavy,400,5,Quick Sort,0.016266899998299778,8986,751,781,49,7032,4.7047578190688644e-06
duplicate_heavy,400,6,Heap Sort,0.015153300017118454,5350,2812,3012,9,3924,4.38267935179327e-06
duplicate_heavy,400,6,Merge Sort,0.010321600013412535,2892,3488,799,10,11672,2.985241710066423e-06
duplicate_heavy,400,6,Quick Sort,0.02123750001192093,9728,1400,781,51,6968,6.142368505923286e-06
duplicate_heavy,400,7,Heap Sort,0.015565100009553134,5310,2799,2999,9,3924,4.501781284829193e-06
duplicate_heavy,400,7,Merge Sort,0.011390200001187623,2925,3488,799,10,11672,3.2943051547588486e-06
duplicate_heavy,400,7,Quick Sort,0.01613790006376803,9023,728,781,50,6568,4.667448101131762e-06
duplicate_heavy,400,8,Heap Sort,0.017113400041125715,5352,2828,3028,9,3924,4.949584903254771e-06
duplicate_heavy,400,8,Merge Sort,0.010078800027258694,2920,3488,799,10,11672,2.9150184263770607e-06
duplicate_heavy,400,8,Quick Sort,0.016621200018562376,9520,787,781,58,6712,4.807229451082398e-06
duplicate_heavy,400,9,Heap Sort,0.01616839994676411,5336,2800,3000,9,3924,4.676269361668282e-06
duplicate_heavy,400,9,Merge Sort,0.010020800051279366,2886,3488,799,10,11672,2.8982435128703034e-06
duplicate_heavy,400,9,Quick Sort,0.017177899950183928,9689,724,781,57,6904,4.9682397453883415e-06
duplicate_heavy,400,10,Heap Sort,0.01444699999410659,5399,2850,3050,9,3924,4.178401305194293e-06
duplicate_heavy,400,10,Merge Sort,0.011788100004196167,2880,3488,799,10,11672,3.409386894399323e-06
duplicate_heavy,400,10,Quick Sort,0.01837050006724894,9616,892,781,54,7352,5.313166850514119e-06
duplicate_heavy,500,1,Heap Sort,0.032163399970158935,7047,3731,3981,9,4588,7.174698598354944e-06
duplicate_heavy,500,1,Merge Sort,0.01366769999731332,3763,4488,999,10,162576,3.048857648894113e-06
duplicate_heavy,500,1,Quick Sort,0.03043980000074953,14005,802,981,67,8984,6.790214672646851e-06
duplicate_heavy,500,2,Heap Sort,0.03438800002913922,7009,3675,3925,9,4588,7.670940753720192e-06
duplicate_heavy,500,2,Merge Sort,0.011846100096590817,3745,4488,999,10,14272,2.642512851186066e-06
duplicate_heavy,500,2,Quick Sort,0.03051950002554804,14269,603,981,63,8536,6.807993379398664e-06
duplicate_heavy,500,3,Heap Sort,0.019871800090186298,7029,3715,3965,9,4724,4.432807986286556e-06
duplicate_heavy,500,3,Merge Sort,0.013670300017111003,3733,4488,999,10,14272,3.049437636035256e-06
duplicate_heavy,500,3,Quick Sort,0.03347370005212724,14884,789,981,70,9240,7.466987602945398e-06
duplicate_heavy,500,4,Heap Sort,0.03201920003630221,7061,3733,3983,9,4724,7.14253187890723e-06
duplicate_heavy,500,4,Merge Sort,0.019058800069615245,3763,4488,999,10,14272,4.251451845037013e-06
duplicate_heavy,500,4,Quick Sort,0.04425399994943291,13969,747,981,62,8664,9.871752106536612e-06
duplicate_heavy,500,5,Heap Sort,0.020171500043943524,7156,3807,4057,9,4724,4.499662138526183e-06
duplicate_heavy,500,5,Merge Sort,0.015511699952185154,3779,4488,999,10,14272,3.460199232926286e-06
duplicate_heavy,500,5,Quick Sort,0.031590300030075014,14761,756,981,75,8600,7.0468570349427324e-06
duplicate_heavy,500,6,Heap Sort,0.019833200029097497,7030,3688,3938,9,4724,4.424197459897953e-06
duplicate_heavy,500,6,Merge Sort,0.014422800042666495,3766,4488,999,10,14272,3.21729802652955e-06
duplicate_heavy,500,6,Quick Sort,0.031569199985824525,14417,888,981,66,8536,7.042150242189179e-06
duplicate_heavy,500,7,Heap Sort,0.020329499966464937,6959,3666,3916,9,4724,4.534907225292703e-06
duplicate_heavy,500,7,Merge Sort,0.013129399972967803,3788,4488,999,10,14272,2.928778912387727e-06
duplicate_heavy,500,7,Quick Sort,0.028889200068078935,14359,965,981,70,8664,6.444321913365718e-06
duplicate_heavy,500,8,Heap Sort,0.023165900027379394,6960,3655,3905,9,4724,5.167623777656501e-06
duplicate_heavy,500,8,Merge Sort,0.012305999989621341,3749,4488,999,10,14272,2.7451028485424115e-06
duplicate_heavy,500,8,Quick Sort,0.02622290002182126,13918,845,981,62,8024,5.84954961869453e-06
duplicate_heavy,500,9,Heap Sort,0.022774299955926836,7001,3683,3933,9,4724,5.080269440541236e-06
duplicate_heavy,500,9,Merge Sort,0.014028200064785779,3757,4488,999,10,14272,3.1292744994509957e-06
duplicate_heavy,500,9,Quick Sort,0.029317100066691637,13974,897,981,62,8664,6.5397736853528525e-06
duplicate_heavy,500,10,Heap Sort,0.024883799953386188,7056,3717,3967,9,4724,5.550836193093627e-06
duplicate_heavy,500,10,Merge Sort,0.011909499997273088,3770,4488,999,10,14272,2.6566554847068674e-06
duplicate_heavy,500,10,Quick Sort,0.030315799987874925,13902,1090,981,60,8408,6.762553955204266e-06
duplicate_heavy,600,1,Heap Sort,0.02413980010896921,8761,4609,4909,10,5588,4.359496218410761e-06
duplicate_heavy,600,1,Merge Sort,0.0160337999695912,4670,5576,1199,11,17136,2.8956035268998e-06
duplicate_heavy,600,1,Quick Sort,0.053113500005565584,21525,1319,1181,78,157487,9.59196436489094e-06
duplicate_heavy,600,2,Heap Sort,0.024299400043673813,8706,4548,4848,10,5588,4.3883189637799245e-06
duplicate_heavy,600,2,Merge Sort,0.015371400048024952,4676,5576,1199,11,17136,2.7759782632228775e-06
duplicate_heavy,600,2,Quick Sort,0.042336300015449524,20168,820,1181,73,10104,7.645669764692047e-06
duplicate_heavy,600,3,Heap Sort,0.027307800017297268,8801,4646,4946,10,5588,4.931617095880261e-06
duplicate_heavy,600,3,Merge Sort,0.014511900022625923,4645,5576,1199,11,17136,2.6207579592627454e-06
duplicate_heavy,600,3,Quick Sort,0.046329200034961104,20659,1157,1181,84,10040,8.366762419021248e-06
duplicate_heavy,600,4,Heap Sort,0.02455480000935495,8701,4580,4880,10,5588,4.434442592788578e-06
duplicate_heavy,600,4,Merge Sort,0.0162090000230819,4654,5576,1199,11,17136,2.9272435556991383e-06
duplicate_heavy,600,4,Quick Sort,0.0644542999798432,20589,1185,1181,81,10744,1.1640041580876109e-05
duplicate_heavy,600,5,Heap Sort,0.025206899968907237,8723,4603,4903,10,5588,4.5522077480450934e-06
duplicate_heavy,600,5,Merge Sort,0.015890000038780272,4611,5576,1199,11,17136,2.869634162955272e-06
duplicate_heavy,600,5,Quick Sort,0.043739099986851215,20187,1070,1181,79,10616,7.899006625101265e-06
duplicate_heavy,600,6,Heap Sort,0.023618800099939108,8767,4623,4923,10,5588,4.26540689045834e-06
duplicate_heavy,600,6,Merge Sort,0.016428299946710467,4724,5576,1199,11,17136,2.9668477439459704e-06
duplicate_heavy,600,6,Quick Sort,0.04176250007003546,20423,1065,1181,70,10040,7.542045099994533e-06
duplicate_heavy,600,7,Heap Sort,0.025512099964544177,8701,4573,4873,10,5588,4.60732494954768e-06
